Basin.id,Basin.type,Basin.flowgroup,Basin.lon,Basin.lat,Sampling.date,Pupae.abund,Pupae.pres,Treatment.status,Methoprene.fail,Rainfall,pH,Temp.C,Cond,DO,Sal
33,separated,MinerEvanstonRammer,-87.957481,42.084462,9/3/21,1,1,treated,1,0.01,7.38,23,0.12,0.14,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,9/3/21,3,1,treated,1,0.01,7.62,23.6,0.105,0.08,0
37,separated,DonaldBanta,-87.955063,42.083446,9/3/21,1,1,treated,1,0.01,7.12,22.3,0.423,0.44,0.01
39,separated,DonaldBanta,-87.955064,42.08274,9/3/21,2,1,treated,1,0.01,7.36,23.7,0.124,0.14,0
40,separated,DonaldBanta,-87.954972,42.08276,9/3/21,0,0,treated,1,0.01,7.67,22,0.104,0.15,0
42,separated,DonaldBanta,-87.954946,42.081948,9/3/21,2,1,treated,1,0.01,8.09,22.4,0.093,0.1,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,9/3/21,13,1,treated,1,0.01,7.19,22.2,0.102,0.15,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,9/3/21,0,0,treated,1,0.01,6.6,23.1,0.112,0.12,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,9/3/21,0,0,treated,1,0.01,6.95,23.2,0.051,0.08,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,9/3/21,3,1,treated,1,0.01,7,22.7,0.153,0.16,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,9/3/21,2,1,treated,1,0.01,6.99,22.5,0.103,0.16,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,9/3/21,5,1,treated,1,0.01,6.79,20.8,0.13,0.15,0
60,separated,MinerEvanstonRammer,-87.954944,42.084451,9/3/21,5,1,treated,1,0.01,6.37,23.4,0.301,0.19,0.01
61,combined,Stratford,-87.96229318,42.08061185,9/3/21,0,0,treated,1,0.01,7.01,20.8,0.338,2.12,0.01
62,combined,Stratford,-87.9622283,42.08059342,9/3/21,1,1,treated,1,0.01,6.35,20.5,0.441,1.63,0.01
65,combined,Stratford,-87.9623084,42.0791431,9/3/21,3,1,treated,1,0.01,5.98,22.7,0.163,0.41,0
70,combined,Gibbons,-87.96128735,42.07727365,9/3/21,13,1,treated,1,0.01,6.14,21.7,0.175,0.1,0
72,combined,Gibbons,-87.96116213,42.0793045,9/3/21,0,0,treated,1,0.01,5.79,21.8,0.282,0.54,0.01
74,combined,Stratford,-87.96222302,42.07735468,9/3/21,1,1,treated,1,0.01,6.28,22.4,0.192,0.16,0
75,combined,Stratford,-87.96229127,42.07726987,9/3/21,7,1,treated,1,0.01,6.06,21,0.309,0.52,0.01
76,combined,Stratford,-87.96237833,42.07733773,9/3/21,0,0,treated,1,0.01,6.16,19.9,0.002,0,0
77,combined,Stratford,-87.96231955,42.07737213,9/3/21,4,1,treated,1,0.01,6.29,22.5,0.335,0.38,0.01
78,combined,Gibbons,-87.96109237,42.07638237,9/3/21,1,1,treated,1,0.01,6,24.3,0.108,0.15,0
79,combined,Gibbons,-87.96120367,42.07570793,9/3/21,0,0,treated,1,0.01,6.04,23.2,0.253,0.26,0
80,combined,Gibbons,-87.96107445,42.07569713,9/3/21,3,1,treated,1,0.01,6.37,23.2,0.058,0.01,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,9/3/21,9,1,treated,1,0.01,6.19,23.3,0.148,0.08,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,9/3/21,6,1,treated,1,0.01,6.13,22.2,0.201,0.11,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,9/3/21,1,1,treated,1,0.01,6.07,21.9,0.25,0.15,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,9/3/21,2,1,treated,1,0.01,6.16,22.5,0.192,0.17,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,9/3/21,NA,NA,treated,NA,0.01,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,9/3/21,NA,NA,treated,NA,0.01,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,9/3/21,0,0,not_treated,NA,0.01,7.75,22.8,0.312,0.22,0.01
31,separated,MinerEvanstonRammer,-87.957901,42.085423,9/10/21,1,1,treated,0,0,7.72,21.1,0.882,0.69,0.03
32,separated,MinerEvanstonRammer,-87.957907,42.085404,9/10/21,1,1,treated,0,0,7.61,20,0.857,0.35,0.03
34,separated,MinerEvanstonRammer,-87.957248,42.084567,9/10/21,1,1,treated,0,0,8.29,21.6,0.078,0.14,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,9/10/21,2,1,treated,0,0,8.11,20.7,0.259,0.19,0.01
39,separated,DonaldBanta,-87.955064,42.08274,9/10/21,0,0,treated,0,0,8.12,22.5,0.121,0.17,0
40,separated,DonaldBanta,-87.954972,42.08276,9/10/21,0,0,treated,0,0,8.45,20.4,0.09,0.05,0
41,separated,DonaldBanta,-87.955073,42.081956,9/10/21,0,0,treated,0,0,8.82,21.2,0.11,0.14,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,9/10/21,0,0,treated,0,0,8.24,23.1,0.361,0.14,0.01
44,separated,MinerEvanstonRammer,-87.953765,42.082044,9/10/21,0,0,treated,0,0,8.12,23,0.351,0.1,0.01
47,separated,MinerEvanstonRammer,-87.954378,42.084479,9/10/21,0,0,treated,0,0,8.03,21.3,0.202,0.22,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,9/10/21,0,0,treated,0,0,5.89,21.8,0.154,0.2,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,9/10/21,1,1,treated,0,0,5.84,21.4,0.078,0.15,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,9/10/21,0,0,treated,0,0,5.85,21.6,0.52,0.14,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,9/10/21,0,0,treated,0,0,6,21.6,0.091,0.18,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,9/10/21,1,1,treated,0,0,5.92,21.3,0.12,0.17,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,9/10/21,1,1,treated,0,0,5.88,22.4,0.146,0.14,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,9/10/21,1,1,treated,0,0,5.95,22.1,0.095,0.15,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,9/10/21,0,0,treated,0,0,6.37,21.9,0.083,0.17,0
61,combined,Stratford,-87.96229318,42.08061185,9/10/21,0,0,treated,0,0,7.26,20.5,0.203,1.53,0
62,combined,Stratford,-87.9622283,42.08059342,9/10/21,0,0,treated,0,0,6.72,18.2,0.248,1.09,0
63,combined,Stratford,-87.96231902,42.07995083,9/10/21,0,0,treated,0,0,6.51,15.9,0,0,0
67,combined,Gibbons,-87.96121885,42.07906305,9/10/21,NA,NA,treated,0,0,5.87,20.7,0.07,0.23,0
69,combined,Stratford,-87.96231615,42.0790679,9/10/21,0,0,treated,0,0,5.93,20.2,0.24,0.59,0
71,combined,Gibbons,-87.96118708,42.07722598,9/10/21,0,0,treated,0,0,6.5,19.2,0.106,0.1,0
78,combined,Gibbons,-87.96109237,42.07638237,9/10/21,0,0,treated,0,0,6.44,22.6,0.082,0.12,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,9/10/21,0,0,treated,0,0,6.05,19.3,0.005,0.22,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,9/10/21,10,1,treated,0,0,6.37,21.5,0.118,0.21,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,9/10/21,5,1,treated,0,0,6.2,19,0.159,0.17,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,9/10/21,2,1,treated,0,0,6.37,19.9,0.095,0.06,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,9/10/21,0,0,treated,0,0,6.33,19.7,0.157,0.06,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,9/10/21,5,1,treated,1,0,7.95,21.6,0.111,0.15,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,9/10/21,3,1,treated,1,0,8.26,22,0.077,0.18,0
37,separated,DonaldBanta,-87.955063,42.083446,9/10/21,2,1,treated,1,0,7.83,21.5,0.295,0.3,0.01
38,separated,DonaldBanta,-87.954987,42.083488,9/10/21,2,1,treated,1,0,7.68,21.6,0.21,0.15,0
42,separated,DonaldBanta,-87.954946,42.081948,9/10/21,3,1,treated,1,0,9.22,21.2,0.091,0.14,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,9/10/21,1,1,treated,1,0,6.01,21.9,0.168,0.16,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,9/10/21,0,0,treated,1,0,5.92,20.1,0.108,0.12,0
58,separated,DonaldBanta,-87.957397,42.082795,9/10/21,2,1,treated,1,0,7.4,19.4,0.813,0.26,0.03
60,separated,MinerEvanstonRammer,-87.954944,42.084451,9/10/21,6,1,treated,1,0,5.89,21.6,0.238,0.2,0
65,combined,Stratford,-87.9623084,42.0791431,9/10/21,2,1,treated,1,0,6.77,21,0.131,0.45,0
66,combined,Stratford,-87.96220848,42.07914033,9/10/21,3,1,treated,1,0,6.15,19.8,0.175,0.47,0
68,combined,Stratford,-87.96220773,42.07905157,9/10/21,9,1,treated,1,0,5.74,19.2,0.11,0.27,0
70,combined,Gibbons,-87.96128735,42.07727365,9/10/21,3,1,treated,1,0,6.24,20.5,0.131,0.11,0
72,combined,Gibbons,-87.96116213,42.0793045,9/10/21,0,0,treated,1,0,5.63,20.5,0.162,0.33,0
73,combined,Stratford,-87.96217608,42.07733793,9/10/21,8,1,treated,1,0,6.13,18.9,0.153,0.34,0
74,combined,Stratford,-87.96222302,42.07735468,9/10/21,0,0,treated,1,0,5.96,20.9,0.129,0.24,0
75,combined,Stratford,-87.96229127,42.07726987,9/10/21,9,1,treated,1,0,6.12,19.6,0.306,0.03,0.01
76,combined,Stratford,-87.96237833,42.07733773,9/10/21,3,1,treated,1,0,5.96,18.4,0.434,0.13,0.01
77,combined,Stratford,-87.96231955,42.07737213,9/10/21,4,1,treated,1,0,5.9,20.5,0.313,0.39,0.01
79,combined,Gibbons,-87.96120367,42.07570793,9/10/21,0,0,treated,1,0,6.19,21.4,0.155,0.15,0
80,combined,Gibbons,-87.96107445,42.07569713,9/10/21,2,1,treated,1,0,6.39,21.1,0.065,0.14,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,9/10/21,5,1,treated,1,0,6.18,20.7,0.13,0.19,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,9/10/21,1,1,treated,1,0,6.06,20.6,0.154,0.12,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,9/10/21,5,1,treated,1,0,6.17,20.3,0.136,0.15,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,9/10/21,4,1,treated,1,0,6.08,19.2,0.145,0.13,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,9/10/21,1,1,treated,1,0,6.46,21.4,0.15,0.02,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,9/10/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
46,separated,MinerEvanstonRammer,-87.953746,42.083024,9/10/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,9/10/21,NA,NA,treated,NA,0,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,9/10/21,0,0,not_treated,NA,0,7.93,22.1,0.142,0.13,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,9/17/21,2,1,treated,0,0.45,7.57,19.8,1.23,0.09,0.05
37,separated,DonaldBanta,-87.955063,42.083446,9/17/21,0,0,treated,0,0.45,7.72,21.2,0.401,0.33,0.01
39,separated,DonaldBanta,-87.955064,42.08274,9/17/21,1,1,treated,0,0.45,7.86,22.2,0.173,0.21,0.01
40,separated,DonaldBanta,-87.954972,42.08276,9/17/21,8,1,treated,0,0.45,8.22,20.6,0.137,0.19,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,9/17/21,0,0,treated,0,0.45,7.52,23.1,0.576,0.28,0.02
47,separated,MinerEvanstonRammer,-87.954378,42.084479,9/17/21,2,1,treated,0,0.45,7.59,21.6,0.386,0.3,0.01
52,separated,MinerEvanstonRammer,-87.952483,42.08413,9/17/21,0,0,treated,0,0.45,7.56,21,0.215,0.2,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,9/17/21,2,1,treated,0,0.45,7.54,21.8,0.228,0.3,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,9/17/21,1,1,treated,0,0.45,8,21.4,0.136,0.1,0
67,combined,Gibbons,-87.96121885,42.07906305,9/17/21,0,0,treated,0,0.45,7.32,20.7,0.23,0.32,0
70,combined,Gibbons,-87.96128735,42.07727365,9/17/21,1,1,treated,0,0.45,7.51,20.1,0.234,0.31,0
73,combined,Stratford,-87.96217608,42.07733793,9/17/21,5,1,treated,0,0.45,7.29,19.9,0.299,0.41,0.01
80,combined,Gibbons,-87.96107445,42.07569713,9/17/21,1,1,treated,0,0.45,7.36,21,0.129,0.18,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,9/17/21,0,0,treated,0,0.45,7.06,20.2,0.001,0.07,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,9/17/21,5,1,treated,0,0.45,7.23,22.1,0.282,0.37,0.01
84,combined,MayfairCarlyle,-87.96835267,42.07911363,9/17/21,6,1,treated,0,0.45,7.11,20.7,0.447,0.51,0.01
86,combined,MayfairCarlyle,-87.96844195,42.08003452,9/17/21,4,1,treated,0,0.45,7.2,20.3,0.459,0.33,0.01
87,combined,MayfairCarlyle,-87.96832385,42.08001807,9/17/21,3,1,treated,0,0.45,7.34,20.1,0.339,0.32,0.01
88,combined,MayfairCarlyle,-87.96706973,42.079124,9/17/21,27,1,treated,0,0.45,7.33,20.5,0.172,0.15,0
31,separated,MinerEvanstonRammer,-87.957901,42.085423,9/17/21,4,1,treated,1,0.45,7.72,20.6,1.4,0.1,0.06
33,separated,MinerEvanstonRammer,-87.957481,42.084462,9/17/21,9,1,treated,1,0.45,7.64,21.8,0.27,0.14,0.01
34,separated,MinerEvanstonRammer,-87.957248,42.084567,9/17/21,6,1,treated,1,0.45,7.88,22.2,0.017,1.53,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,9/17/21,8,1,treated,1,0.45,7.99,22.1,0.118,0.14,0
38,separated,DonaldBanta,-87.954987,42.083488,9/17/21,1,1,treated,1,0.45,7.75,21.2,0.264,0.23,0.01
41,separated,DonaldBanta,-87.955073,42.081956,9/17/21,4,1,treated,1,0.45,8.31,21.3,0.186,0.16,0
42,separated,DonaldBanta,-87.954946,42.081948,9/17/21,4,1,treated,1,0.45,8.79,21.1,0.17,0.17,0
44,separated,MinerEvanstonRammer,-87.953765,42.082044,9/17/21,3,1,treated,1,0.45,7.62,22.9,0.196,0.17,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,9/17/21,11,1,treated,1,0.45,7.82,21.8,0.179,0.18,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,9/17/21,4,1,treated,1,0.45,7.22,21.1,0.276,0.32,0.01
49,separated,MinerEvanstonRammer,-87.953833,42.084031,9/17/21,2,1,treated,1,0.45,7.43,20.9,0.136,0.21,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,9/17/21,1,1,treated,1,0.45,7.35,21.9,0.1,0.16,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,9/17/21,5,1,treated,1,0.45,7.52,22.1,0.199,0.31,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,9/17/21,1,1,treated,1,0.45,7.22,22.2,0.626,0.66,0.02
55,separated,MinerEvanstonRammer,-87.952665,42.081681,9/17/21,1,1,treated,1,0.45,7.53,21.6,0.257,0.32,0.01
57,separated,MinerEvanstonRammer,-87.952664,42.083969,9/17/21,8,1,treated,1,0.45,7.64,20.4,0.22,0.24,0
58,separated,DonaldBanta,-87.957397,42.082795,9/17/21,21,1,treated,1,0.45,7.06,20.3,3.64,0.05,0.17
60,separated,MinerEvanstonRammer,-87.954944,42.084451,9/17/21,5,1,treated,1,0.45,7.1,22,0.607,0.6,0.02
61,combined,Stratford,-87.96229318,42.08061185,9/17/21,2,1,treated,1,0.45,7.53,20.3,0.337,1.77,0.01
62,combined,Stratford,-87.9622283,42.08059342,9/17/21,5,1,treated,1,0.45,7.02,19,0.693,2.25,0.03
65,combined,Stratford,-87.9623084,42.0791431,9/17/21,1,1,treated,1,0.45,7.15,21.1,0.281,0.6,0.01
66,combined,Stratford,-87.96220848,42.07914033,9/17/21,4,1,treated,1,0.45,7,20.6,0.307,0.47,0.01
68,combined,Stratford,-87.96220773,42.07905157,9/17/21,1,1,treated,1,0.45,7.12,19.4,0.295,0.42,0.01
69,combined,Stratford,-87.96231615,42.0790679,9/17/21,4,1,treated,1,0.45,7.05,20.4,0.344,0.41,0.01
71,combined,Gibbons,-87.96118708,42.07722598,9/17/21,1,1,treated,1,0.45,7.58,19,0.16,0.13,0
72,combined,Gibbons,-87.96116213,42.0793045,9/17/21,1,1,treated,1,0.45,7.04,20.5,0.349,0.42,0.01
74,combined,Stratford,-87.96222302,42.07735468,9/17/21,3,1,treated,1,0.45,7.26,21.3,0.33,0.33,0.01
75,combined,Stratford,-87.96229127,42.07726987,9/17/21,2,1,treated,1,0.45,7.12,20,0.494,0.62,0.02
76,combined,Stratford,-87.96237833,42.07733773,9/17/21,20,1,treated,1,0.45,6.96,20.2,1.67,3.15,0.06
77,combined,Stratford,-87.96231955,42.07737213,9/17/21,20,1,treated,1,0.45,7.29,21,0.602,0.73,0.03
78,combined,Gibbons,-87.96109237,42.07638237,9/17/21,1,1,treated,1,0.45,7.44,22.1,0.17,0.27,0
79,combined,Gibbons,-87.96120367,42.07570793,9/17/21,0,0,treated,1,0.45,7.33,21.3,0.207,0.36,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,9/17/21,2,1,treated,1,0.45,7.17,20.9,0.408,0.5,0.01
85,combined,MayfairCarlyle,-87.96847103,42.07911247,9/17/21,5,1,treated,1,0.45,7.17,21.9,0.378,0.22,0.01
89,combined,MayfairCarlyle,-87.96723588,42.07917337,9/17/21,53,1,treated,1,0.45,7.29,21.5,0.219,0.4,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,9/17/21,6,1,treated,1,0.45,7.13,19.9,0.312,0.32,0.01
35,separated,MinerEvanstonRammer,-87.957257,42.084494,9/17/21,NA,NA,treated,NA,0.45,NA,NA,NA,NA,NA
46,separated,MinerEvanstonRammer,-87.953746,42.083024,9/17/21,NA,NA,treated,NA,0.45,NA,NA,NA,NA,NA
63,combined,Stratford,-87.96231902,42.07995083,9/17/21,NA,NA,treated,NA,0.45,NA,NA,NA,NA,NA
64,combined,Stratford,-87.96222278,42.07996232,9/17/21,NA,NA,treated,NA,0.45,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,9/17/21,3,1,not_treated,NA,0.45,7.78,21.6,0.281,0.19,0.01
31,separated,MinerEvanstonRammer,-87.957901,42.085423,9/24/21,0,0,treated,0,0.12,7.9,17.8,0.15,0.17,0
34,separated,MinerEvanstonRammer,-87.957248,42.084567,9/24/21,0,0,treated,0,0.12,7.43,19.7,0.123,0.08,0
35,separated,MinerEvanstonRammer,-87.957257,42.084494,9/24/21,0,0,treated,0,0.12,7.29,20.3,0,0.36,0
38,separated,DonaldBanta,-87.954987,42.083488,9/24/21,0,0,treated,0,0.12,6.83,18.4,0.438,0.36,0.01
39,separated,DonaldBanta,-87.955064,42.08274,9/24/21,2,1,treated,0,0.12,6.96,20.1,0.136,0.12,0
43,separated,MinerEvanstonRammer,-87.95384,42.082057,9/24/21,0,0,treated,0,0.12,6.38,19.2,2.3,0.33,0.07
44,separated,MinerEvanstonRammer,-87.953765,42.082044,9/24/21,0,0,treated,0,0.12,7.71,19.6,0.196,0.1,0
47,separated,MinerEvanstonRammer,-87.954378,42.084479,9/24/21,0,0,treated,0,0.12,7.1,17.9,0.006,0,0
50,separated,MinerEvanstonRammer,-87.953712,42.084027,9/24/21,0,0,treated,0,0.12,7.08,18.9,0.039,0.12,0
55,separated,MinerEvanstonRammer,-87.952665,42.081681,9/24/21,0,0,treated,0,0.12,6.81,19.6,0.125,0.16,0
56,separated,MinerEvanstonRammer,-87.952544,42.081668,9/24/21,0,0,treated,0,0.12,6.94,18.4,0.101,0.19,0
58,separated,DonaldBanta,-87.957397,42.082795,9/24/21,0,0,treated,0,0.12,6.87,16.5,0.936,0.67,0.03
61,combined,Stratford,-87.96229318,42.08061185,9/24/21,0,0,treated,0,0.12,7.7,18,0.117,0.77,0
69,combined,Stratford,-87.96231615,42.0790679,9/24/21,0,0,treated,0,0.12,6.39,18.2,0.119,0.36,0
71,combined,Gibbons,-87.96118708,42.07722598,9/24/21,2,1,treated,0,0.12,6.57,18.4,0.056,0.13,0
78,combined,Gibbons,-87.96109237,42.07638237,9/24/21,1,1,treated,0,0.12,6.5,19.9,0.055,0.02,0
79,combined,Gibbons,-87.96120367,42.07570793,9/24/21,0,0,treated,0,0.12,6.22,19,0.206,0.21,0
81,combined,MayfairCarlyle,-87.96571188,42.07763798,9/24/21,0,0,treated,0,0.12,6.65,16.7,0.008,3.07,0
82,combined,MayfairCarlyle,-87.96582388,42.0775284,9/24/21,1,1,treated,0,0.12,6.97,18.1,0.097,0.15,0
83,combined,MayfairCarlyle,-87.96585632,42.07762897,9/24/21,0,0,treated,0,0.12,6.82,19.2,0.068,0.16,0
88,combined,MayfairCarlyle,-87.96706973,42.079124,9/24/21,1,1,treated,0,0.12,6.66,18.3,0.109,0.16,0
90,combined,MayfairCarlyle,-87.96715035,42.07909997,9/24/21,0,0,treated,0,0.12,6.69,18,0.166,0.05,0
32,separated,MinerEvanstonRammer,-87.957907,42.085404,9/24/21,0,0,treated,1,0.12,7.5,17.4,0.121,0.13,0
33,separated,MinerEvanstonRammer,-87.957481,42.084462,9/24/21,1,1,treated,1,0.12,7.64,19.3,0.092,0.08,0
36,separated,MinerEvanstonRammer,-87.956212,42.084527,9/24/21,0,0,treated,1,0.12,7.32,19.2,0.11,0.02,0
37,separated,DonaldBanta,-87.955063,42.083446,9/24/21,2,1,treated,1,0.12,6.83,19.4,0.192,0.12,0
40,separated,DonaldBanta,-87.954972,42.08276,9/24/21,3,1,treated,1,0.12,7.14,19,0.071,0.14,0
41,separated,DonaldBanta,-87.955073,42.081956,9/24/21,3,1,treated,1,0.12,7.12,18.7,0.117,0.18,0
42,separated,DonaldBanta,-87.954946,42.081948,9/24/21,1,1,treated,1,0.12,7.44,18.4,0.062,0.12,0
45,separated,MinerEvanstonRammer,-87.953832,42.083042,9/24/21,1,1,treated,1,0.12,6.93,19.6,0.111,0.16,0
48,separated,MinerEvanstonRammer,-87.954381,42.084463,9/24/21,9,1,treated,1,0.12,7.09,19.3,0.071,0.16,0
49,separated,MinerEvanstonRammer,-87.953833,42.084031,9/24/21,0,0,treated,1,0.12,6.81,19.1,0.077,0.13,0
51,separated,MinerEvanstonRammer,-87.953743,42.084108,9/24/21,2,1,treated,1,0.12,7.16,20.1,0.078,0.15,0
52,separated,MinerEvanstonRammer,-87.952483,42.08413,9/24/21,12,1,treated,1,0.12,6.75,19.7,0.191,0.19,0
53,separated,MinerEvanstonRammer,-87.952659,42.083495,9/24/21,7,1,treated,1,0.12,6.85,21,0.091,0.16,0
54,separated,MinerEvanstonRammer,-87.95254,42.083501,9/24/21,0,0,treated,1,0.12,7.03,20.7,0.056,0.15,0
57,separated,MinerEvanstonRammer,-87.952664,42.083969,9/24/21,47,1,treated,1,0.12,6.96,18.4,0.069,0.15,0
60,separated,MinerEvanstonRammer,-87.954944,42.084451,9/24/21,2,1,treated,1,0.12,6.81,18.1,0.133,0.17,0
62,combined,Stratford,-87.9622283,42.08059342,9/24/21,1,1,treated,1,0.12,6.91,15.7,0.185,0.92,0
64,combined,Stratford,-87.96222278,42.07996232,9/24/21,8,1,treated,1,0.12,7.8,15.8,0,0,0
65,combined,Stratford,-87.9623084,42.0791431,9/24/21,1,1,treated,1,0.12,6.67,18.8,0.086,0.39,0
66,combined,Stratford,-87.96220848,42.07914033,9/24/21,8,1,treated,1,0.12,6.45,17.6,0.135,0.4,0
67,combined,Gibbons,-87.96121885,42.07906305,9/24/21,0,0,treated,1,0.12,6.35,18.4,0.059,0.23,0
68,combined,Stratford,-87.96220773,42.07905157,9/24/21,8,1,treated,1,0.12,6.41,17.1,0.017,0.26,0
70,combined,Gibbons,-87.96128735,42.07727365,9/24/21,4,1,treated,1,0.12,6.68,18.5,0.098,0.22,0
72,combined,Gibbons,-87.96116213,42.0793045,9/24/21,9,1,treated,1,0.12,6.2,18.1,0.12,0.35,0
73,combined,Stratford,-87.96217608,42.07733793,9/24/21,0,0,treated,1,0.12,6.3,17.8,0.115,0.23,0
74,combined,Stratford,-87.96222302,42.07735468,9/24/21,7,1,treated,1,0.12,6.32,18.4,0.096,0.2,0
75,combined,Stratford,-87.96229127,42.07726987,9/24/21,4,1,treated,1,0.12,6.25,17.5,0.168,0.38,0
76,combined,Stratford,-87.96237833,42.07733773,9/24/21,3,1,treated,1,0.12,6.24,15.9,0.301,0.4,0.01
77,combined,Stratford,-87.96231955,42.07737213,9/24/21,3,1,treated,1,0.12,6.29,18.1,0.16,0.25,0
80,combined,Gibbons,-87.96107445,42.07569713,9/24/21,1,1,treated,1,0.12,6.51,18.7,0.047,0.09,0
84,combined,MayfairCarlyle,-87.96835267,42.07911363,9/24/21,14,1,treated,1,0.12,6.72,18.4,0.117,0.09,0
85,combined,MayfairCarlyle,-87.96847103,42.07911247,9/24/21,4,1,treated,1,0.12,6.75,18.5,0.12,0.12,0
86,combined,MayfairCarlyle,-87.96844195,42.08003452,9/24/21,1,1,treated,1,0.12,6.72,18.2,0.113,0.11,0
87,combined,MayfairCarlyle,-87.96832385,42.08001807,9/24/21,1,1,treated,1,0.12,6.75,18,0.154,0.21,0
89,combined,MayfairCarlyle,-87.96723588,42.07917337,9/24/21,6,1,treated,1,0.12,6.6,20.2,0.146,0.16,0
46,separated,MinerEvanstonRammer,-87.953746,42.083024,9/24/21,NA,NA,treated,NA,0.12,NA,NA,NA,NA,NA
63,combined,Stratford,-87.96231902,42.07995083,9/24/21,NA,NA,treated,NA,0.12,NA,NA,NA,NA,NA
59,separated,MinerEvanstonRammer,-87.956346,42.084539,9/24/21,0,0,not_treated,NA,0.12,7.28,19.2,0.14,0.18,0
